-0.00391697883605957,-0.04884624481201172 , -0.01826077699661255,-0.04983532056212425,-0.08131726831197739 , 0.12803642451763153,287,2
-0.0008093565702438354,-0.07054373621940613 , -0.010484576225280762,-0.13078263401985168,-0.12551721930503845 , 0.16772843897342682,287,2
0.01658344268798828,-0.06362509727478027 , -0.0094376802444458,-0.20061764121055603,0.15725594758987427 , -0.1985483467578888,287,2
-0.09463492780923843,-0.02874051034450531 , -0.10083949565887451,-0.14866068959236145,0.1431916207075119 , -0.15125353634357452,287,2
0.007046349346637726,-0.0045859962701797485 , -0.011413753032684326,-0.08940776437520981,-0.23707327246665955 , 0.2873366177082062,287,2
0.010706432163715363,-0.020886525511741638 , -0.013128459453582764,-0.07355645298957825,-0.30613499879837036 , 0.30807411670684814,287,2
-0.0024790391325950623,-0.025244206190109253 , -0.01335233449935913,-0.07181642949581146,-0.3393115997314453 , 0.3298816680908203,287,2
-0.0013228803873062134,-0.008321031928062439 , -0.009452521800994873,-0.09330166131258011,-0.35524940490722656 , 0.3345786929130554,287,2
-0.017728537321090698,-0.02995997667312622 , 0.014130234718322754,-0.16320137679576874,-0.3430017828941345 , 0.3611144423484802,287,2
-0.01449122279882431,-0.04076310992240906 , 0.05633735656738281,-0.37580427527427673,-0.317726731300354 , 0.39989352226257324,287,2
0.07923977077007294,-0.021822825074195862 , 0.08052599430084229,-0.6194962859153748,0.60893714427948 , -0.8290889859199524,287,2
-0.06349994987249374,-0.08446219563484192 , 0.0825425386428833,-0.6850720047950745,-0.35526520013809204 , 0.5790976285934448,287,2
-0.00806531310081482,-0.15217794477939606 , 0.1737048625946045,-0.9135499596595764,-0.2837211489677429 , 0.7581784129142761,287,2
0.011472061276435852,-0.22805768251419067 , 0.24439018964767456,-1.4053257703781128,-0.18130724132061005 , 0.928159236907959,287,2
0.0006108805537223816,-0.29653483629226685 , 0.263516366481781,-2.039210319519043,-0.11763564497232437 , 1.0016834735870361,287,2
-0.08290215581655502,-0.2971547544002533 , 0.24695217609405518,-2.7525479793548584,-0.2600160539150238 , 1.217536211013794,287,2
-0.16186395287513733,-0.20535826683044434 , 0.16774654388427734,-3.351252555847168,-0.8156304955482483 , 1.6756017208099365,287,2
-0.16889144480228424,-0.07921949028968811 , 0.08617132902145386,-3.4249019622802734,-1.310705304145813 , 2.107001543045044,287,2
-0.10491804033517838,-0.08014693856239319 , 0.05663025379180908,-3.3334128856658936,-1.5225157737731934 , 2.397329092025757,287,2
-0.040487296879291534,-0.147281676530838 , 0.10787910223007202,-3.6004714965820312,-1.5530061721801758 , 2.571295738220215,287,2
0.0398692786693573,-0.1839253306388855 , 0.13007551431655884,-4.1938371658325195,-1.4373894929885864 , 2.489617109298706,287,2
0.10192584991455078,-0.2278953194618225 , 0.2127404808998108,-5.374301433563232,-1.341922402381897 , 2.246833324432373,287,2
0.10700951516628265,-0.22825676202774048 , 0.2882394790649414,-6.841731071472168,-1.2805814743041992 , 1.8209325075149536,287,2
0.06694892793893814,-0.16056668758392334 , 0.32288384437561035,-8.73222827911377,-1.1967992782592773 , 1.309951901435852,287,2
0.008286982774734497,0.009789705276489258 , 0.38101792335510254,-10.494397163391113,-1.3371714353561401 , 0.8691195845603943,287,2
-0.059869587421417236,0.3143366575241089 , 0.3376231789588928,-10.248929023742676,-1.495212435722351 , 0.6423101425170898,287,2
-0.08322705328464508,0.5759178400039673 , 0.31141239404678345,-8.000765800476074,-1.8317421674728394 , 0.45606836676597595,287,2
-0.1101427972316742,0.6201509833335876 , 0.12013804912567139,-6.040603160858154,-1.8426401615142822 , 0.4166243076324463,287,2
-0.1008489578962326,0.20873922109603882 , 0.00845026969909668,-5.551357746124268,-1.4704663753509521 , 0.1771531105041504,287,2
-0.03235362470149994,0.08767372369766235 , 0.11239027976989746,-5.289658546447754,-1.0764201879501343 , -0.07093872129917145,287,2
0.05258597433567047,0.2052333950996399 , 0.2072821855545044,-3.7891929149627686,-0.7201149463653564 , 0.08285722881555557,287,2
0.10005912184715271,0.22939932346343994 , 0.2188187837600708,-2.1385562419891357,-0.4733686149120331 , 0.15387149155139923,287,2
